theta,phi,Pol.,S_11,S_12,S_21,S_22,S_31,S_41,Qsca,Qbk,Qpol,shape,size,wavelength
210.0,0.0,0.15645,0.032138,-0.005028,-0.005028,0.03214,-1.291e-10,1.596e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
215.0,0.0,0.21543,0.031104,-0.0067007,-0.006701,0.0311,-1.594e-10,-6.681e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
220.0,0.0,0.28451,0.030002,-0.0085357,-0.008536,0.03,-3.091e-10,9.14e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
225.0,0.0,0.36342,0.028871,-0.010492,-0.01049,0.02887,-8.004e-11,1.36e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
230.0,0.0,0.45128,0.027754,-0.012525,-0.01252,0.02775,1.045e-10,5.012e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
235.0,0.0,0.54621,0.026698,-0.014583,-0.01458,0.0267,-6.361e-10,7.681e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
240.0,0.0,0.64508,0.025754,-0.016613,-0.01661,0.02575,-2.466e-10,-4.286e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
245.0,0.0,0.74321,0.024973,-0.01856,-0.01856,0.02497,1.307e-10,1.193e-09,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
250.0,0.0,0.83447,0.024407,-0.020367,-0.02037,0.02441,-1.677e-10,3.622e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
255.0,0.0,0.91169,0.024106,-0.021977,-0.02198,0.02411,3.862e-10,-2.795e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
260.0,0.0,0.96769,0.024116,-0.023337,-0.02334,0.02412,-5.956e-10,5.967e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
265.0,0.0,0.99668,0.024479,-0.024398,-0.0244,0.02448,3.961e-10,4.558e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
270.0,0.0,0.99562,0.025228,-0.025118,-0.02512,0.02523,1.97e-10,-7.23e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
275.0,0.0,0.96498,0.026387,-0.025463,-0.02546,0.02639,2.721e-10,-1.443e-09,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
280.0,0.0,0.9086,0.027967,-0.025411,-0.02541,0.02797,-9.242e-11,-2.381e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
285.0,0.0,0.83263,0.029966,-0.024951,-0.02495,0.02997,-1.208e-10,6.992e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
290.0,0.0,0.74414,0.032369,-0.024087,-0.02409,0.03237,-2.281e-10,-2.372e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
295.0,0.0,0.64986,0.035142,-0.022837,-0.02284,0.03514,1.907e-10,1.359e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
300.0,0.0,0.55533,0.038238,-0.021235,-0.02123,0.03824,-1.56e-10,4.273e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
305.0,0.0,0.46465,0.041595,-0.019327,-0.01933,0.0416,3.245e-10,3.293e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
310.0,0.0,0.38053,0.045137,-0.017176,-0.01718,0.04514,-1.756e-10,5.305e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
315.0,0.0,0.30453,0.048774,-0.014853,-0.01485,0.04877,2.26e-10,-9.373e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
320.0,0.0,0.23737,0.052411,-0.012441,-0.01244,0.05241,-1.524e-10,2.265e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
325.0,0.0,0.17922,0.055945,-0.010027,-0.01003,0.05595,-6.529e-11,2.677e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
330.0,0.0,0.12992,0.059273,-0.0077008,-0.007701,0.05927,4.029e-10,5.328e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
335.0,0.0,0.08913,0.062293,-0.0055519,-0.005552,0.06229,1.567e-10,-3.65e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
340.0,0.0,0.05644,0.06491,-0.0036637,-0.003664,0.06491,3.555e-10,3.832e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
345.0,0.0,0.03148,0.06704,-0.0021104,-0.00211,0.06704,-1.053e-10,8.191e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
350.0,0.0,0.0139,0.068614,-0.00095396,-0.000954,0.06861,3.394e-11,1.416e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
355.0,0.0,0.00346,0.06958,-0.00024093,-0.0002409,0.06958,3.2e-11,1.312e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
360.0,0.0,0.0,0.069906,-4.4703e-08,-4.47e-08,0.06991,-1.797e-11,-1.108e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
0.0,90.0,0.0,0.069906,3.3528e-08,3.353e-08,0.06991,2.835e-11,-7.144e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
5.0,90.0,0.00346,0.06958,-0.00024096,-0.000241,0.06958,-1.485e-11,5.069e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
10.0,90.0,0.0139,0.068614,-0.00095393,-0.0009539,0.06861,5.485e-11,1.165e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
15.0,90.0,0.03148,0.06704,-0.0021104,-0.00211,0.06704,-1.767e-10,9.952e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
20.0,90.0,0.05644,0.06491,-0.0036636,-0.003664,0.06491,-1.405e-10,4.893e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
25.0,90.0,0.08913,0.062293,-0.0055519,-0.005552,0.06229,-4.042e-11,8.548e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
30.0,90.0,0.12992,0.059273,-0.0077008,-0.007701,0.05927,-6.477e-11,-4.371e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
35.0,90.0,0.17922,0.055945,-0.010027,-0.01003,0.05595,-6.434e-11,1.099e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
40.0,90.0,0.23737,0.052411,-0.012441,-0.01244,0.05241,-1.157e-10,1.479e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
45.0,90.0,0.30453,0.048774,-0.014853,-0.01485,0.04877,-1.913e-10,2.19e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
50.0,90.0,0.38053,0.045137,-0.017176,-0.01718,0.04514,-8.347e-11,1.652e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
55.0,90.0,0.46465,0.041595,-0.019327,-0.01933,0.0416,-1.402e-10,1.272e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
60.0,90.0,0.55533,0.038238,-0.021235,-0.02123,0.03824,-2.951e-10,2.109e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
65.0,90.0,0.64986,0.035142,-0.022837,-0.02284,0.03514,-1.202e-10,2.676e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
70.0,90.0,0.74414,0.032369,-0.024087,-0.02409,0.03237,-1.873e-11,1.224e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
75.0,90.0,0.83263,0.029966,-0.024951,-0.02495,0.02997,3.163e-11,2.549e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
80.0,90.0,0.9086,0.027967,-0.025411,-0.02541,0.02797,-8.051e-11,2.904e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
85.0,90.0,0.96498,0.026387,-0.025463,-0.02546,0.02639,-2.896e-11,-6.778e-12,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
90.0,90.0,0.99562,0.025228,-0.025118,-0.02512,0.02523,-1.027e-10,5.634e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
95.0,90.0,0.99668,0.024479,-0.024398,-0.0244,0.02448,-9.618e-12,4.138e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
100.0,90.0,0.96769,0.024116,-0.023337,-0.02334,0.02412,-2.743e-11,1.449e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
105.0,90.0,0.91169,0.024106,-0.021977,-0.02198,0.02411,-1.148e-11,1.651e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
110.0,90.0,0.83447,0.024407,-0.020367,-0.02037,0.02441,-7.601e-11,9.212e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
115.0,90.0,0.74321,0.024973,-0.01856,-0.01856,0.02497,8.522e-11,1.194e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
120.0,90.0,0.64508,0.025754,-0.016613,-0.01661,0.02575,-2.226e-11,1.068e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
125.0,90.0,0.54621,0.026698,-0.014583,-0.01458,0.0267,-1.089e-11,1.912e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
130.0,90.0,0.45128,0.027754,-0.012525,-0.01252,0.02775,4.883e-11,1.138e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
135.0,90.0,0.36342,0.028871,-0.010492,-0.01049,0.02887,5.967e-11,1.803e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
140.0,90.0,0.28451,0.030002,-0.0085357,-0.008536,0.03,-4.688e-11,-1.132e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
145.0,90.0,0.21543,0.031104,-0.0067007,-0.006701,0.0311,6.241e-11,3.679e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
150.0,90.0,0.15645,0.032138,-0.005028,-0.005028,0.03214,3.151e-11,4.404e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
155.0,90.0,0.10744,0.033071,-0.0035531,-0.003553,0.03307,9.01e-11,4.244e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
160.0,90.0,0.06808,0.033872,-0.0023061,-0.002306,0.03387,-1.175e-11,-3.64e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
165.0,90.0,0.03798,0.03452,-0.0013111,-0.001311,0.03452,4.964e-11,-2.393e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
170.0,90.0,0.01678,0.034996,-0.00058714,-0.0005871,0.035,5.539e-12,-9.283e-12,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
175.0,90.0,0.00418,0.035286,-0.00014742,-0.0001474,0.03529,8.701e-11,-1.517e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
180.0,90.0,0.0,0.035384,-2.2352e-08,-2.235e-08,0.03538,8.852e-11,-2.773e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
185.0,90.0,0.00418,0.035286,-0.00014749,-0.0001475,0.03529,1.198e-10,-4.388e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
190.0,90.0,0.01678,0.034996,-0.00058713,-0.0005871,0.035,9.233e-11,-6.855e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
195.0,90.0,0.03798,0.03452,-0.0013112,-0.001311,0.03452,9.886e-11,-1.173e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
200.0,90.0,0.06808,0.033872,-0.0023061,-0.002306,0.03387,8.148e-11,-1.387e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
205.0,90.0,0.10744,0.033071,-0.0035532,-0.003553,0.03307,9.156e-11,-9.951e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
210.0,90.0,0.15645,0.032138,-0.005028,-0.005028,0.03214,8.314e-11,-1.206e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
215.0,90.0,0.21543,0.031104,-0.0067006,-0.006701,0.0311,5.174e-11,-1.987e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
220.0,90.0,0.28451,0.030002,-0.0085357,-0.008536,0.03,1.224e-10,-9.644e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
225.0,90.0,0.36342,0.028871,-0.010492,-0.01049,0.02887,1.919e-10,-2.642e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
230.0,90.0,0.45128,0.027754,-0.012525,-0.01252,0.02775,1.81e-11,-9.599e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
235.0,90.0,0.54621,0.026698,-0.014583,-0.01458,0.0267,7.561e-11,-3.242e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
240.0,90.0,0.64508,0.025754,-0.016613,-0.01661,0.02575,4.942e-11,-1.256e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
245.0,90.0,0.74321,0.024973,-0.01856,-0.01856,0.02497,1.659e-10,-1.894e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
250.0,90.0,0.83447,0.024407,-0.020367,-0.02037,0.02441,1.397e-10,-2.673e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
255.0,90.0,0.91169,0.024106,-0.021977,-0.02198,0.02411,-2.306e-12,-2.642e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
260.0,90.0,0.96769,0.024116,-0.023337,-0.02334,0.02412,9.179e-11,-1.665e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
265.0,90.0,0.99668,0.024479,-0.024398,-0.0244,0.02448,5.965e-11,-1.91e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
270.0,90.0,0.99562,0.025228,-0.025118,-0.02512,0.02523,1.537e-10,-2.321e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
275.0,90.0,0.96498,0.026387,-0.025463,-0.02546,0.02639,9.511e-11,-9.305e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
280.0,90.0,0.9086,0.027967,-0.025411,-0.02541,0.02797,1.001e-10,-9.132e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
285.0,90.0,0.83263,0.029966,-0.024951,-0.02495,0.02997,1.964e-10,-2.737e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
290.0,90.0,0.74414,0.032368,-0.024087,-0.02409,0.03237,2.271e-10,6.83e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
295.0,90.0,0.64986,0.035142,-0.022837,-0.02284,0.03514,1.347e-10,-1.813e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
300.0,90.0,0.55533,0.038238,-0.021235,-0.02123,0.03824,-4.958e-11,1.673e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
305.0,90.0,0.46465,0.041595,-0.019327,-0.01933,0.0416,2.187e-10,-3.488e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
310.0,90.0,0.38053,0.045137,-0.017176,-0.01718,0.04514,1.252e-10,-1.396e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
315.0,90.0,0.30453,0.048774,-0.014853,-0.01485,0.04877,8.802e-11,-3.064e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
320.0,90.0,0.23737,0.052411,-0.012441,-0.01244,0.05241,-7.715e-11,-5.602e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
325.0,90.0,0.17922,0.055946,-0.010027,-0.01003,0.05595,7.129e-11,-2.536e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
330.0,90.0,0.12992,0.059273,-0.0077007,-0.007701,0.05927,-7.315e-11,-2.231e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
335.0,90.0,0.08913,0.062293,-0.0055519,-0.005552,0.06229,1.032e-10,-1.054e-10,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
340.0,90.0,0.05644,0.06491,-0.0036636,-0.003664,0.06491,8.575e-11,-5.825e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
345.0,90.0,0.03148,0.06704,-0.0021104,-0.00211,0.06704,4.366e-11,-1.523e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
350.0,90.0,0.0139,0.068614,-0.00095398,-0.000954,0.06861,-4.729e-11,-1.325e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
355.0,90.0,0.00346,0.06958,-0.00024099,-0.000241,0.06958,2.726e-11,-1.454e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
360.0,90.0,0.0,0.069906,3.7253e-08,3.725e-08,0.06991,3.938e-11,-1.921e-11,0.20069,0.016457,-2.0862e-07,SPHERE,0.12,0.4557
0.0,0.0,0.65033,0.58069,-0.37764,-0.3776,0.5807,-8.638e-10,-9.398e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
5.0,0.0,0.65238,0.57942,-0.378,-0.378,0.5794,-1.35e-09,-1.439e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
10.0,0.0,0.65852,0.57552,-0.37899,-0.379,0.5755,-2.563e-09,-2.938e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
15.0,0.0,0.66867,0.56882,-0.38035,-0.3804,0.5688,-8.682e-11,-6.415e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
20.0,0.0,0.68269,0.55903,-0.38164,-0.3816,0.559,1.287e-10,-2.923e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
25.0,0.0,0.70041,0.5458,-0.38229,-0.3823,0.5458,6.988e-10,-6.838e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
30.0,0.0,0.72155,0.5288,-0.38155,-0.3816,0.5288,5.818e-10,-1.988e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
35.0,0.0,0.74573,0.50774,-0.37864,-0.3786,0.5077,-8.257e-09,-7.094e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
40.0,0.0,0.77248,0.48248,-0.37271,-0.3727,0.4825,-1.178e-08,-6.943e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
45.0,0.0,0.8012,0.45303,-0.36297,-0.363,0.453,7.283e-11,-1.699e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
50.0,0.0,0.83116,0.41967,-0.34882,-0.3488,0.4197,-1.323e-08,-1.31e-08,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
55.0,0.0,0.86149,0.38291,-0.32988,-0.3299,0.3829,-6.473e-09,2.637e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
60.0,0.0,0.89123,0.34351,-0.30615,-0.3061,0.3435,3.117e-09,9.242e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
65.0,0.0,0.9193,0.30243,-0.27802,-0.278,0.3024,-8.38e-09,-5.638e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
70.0,0.0,0.94463,0.26078,-0.24634,-0.2463,0.2608,-1.173e-08,-1.657e-08,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
75.0,0.0,0.96615,0.21974,-0.2123,-0.2123,0.2197,-3.449e-09,9.675e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
80.0,0.0,0.98294,0.18045,-0.17737,-0.1774,0.1804,-1.012e-08,9.189e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
85.0,0.0,0.99423,0.14394,-0.14311,-0.1431,0.1439,-2.668e-09,-2.787e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
90.0,0.0,0.99957,0.11107,-0.11102,-0.111,0.1111,-4.375e-09,2.88e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
95.0,0.0,0.99883,0.082456,-0.08236,-0.08236,0.08246,-9.681e-09,-3.947e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
100.0,0.0,0.99232,0.058456,-0.058007,-0.05801,0.05846,-3.932e-09,1.119e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
105.0,0.0,0.98084,0.039165,-0.038415,-0.03841,0.03917,-2.235e-09,-5.992e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
110.0,0.0,0.96598,0.024436,-0.023604,-0.0236,0.02444,-3.732e-10,-1.941e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
115.0,0.0,0.95085,0.013914,-0.01323,-0.01323,0.01391,-9.044e-10,-1.636e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
120.0,0.0,0.94257,0.0070915,-0.0066843,-0.006684,0.007092,-2.144e-10,-5.387e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
125.0,0.0,0.95661,0.0033602,-0.0032144,-0.003214,0.00336,-2.995e-10,-2.538e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
130.0,0.0,0.98314,0.0020701,-0.0020352,-0.002035,0.00207,5.499e-10,-1.486e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
135.0,0.0,0.9362,0.0025812,-0.0024166,-0.002417,0.002581,-2.981e-10,-3.834e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
140.0,0.0,0.86868,0.0043047,-0.0037394,-0.003739,0.004305,-1.871e-10,-6.292e-11,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
145.0,0.0,0.82021,0.0067313,-0.0055211,-0.005521,0.006731,-1.179e-10,7.194e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
150.0,0.0,0.785,0.0094458,-0.007415,-0.007415,0.009446,2.063e-10,-9.69e-11,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
155.0,0.0,0.75797,0.012129,-0.0091935,-0.009194,0.01213,2.057e-11,-1.254e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
160.0,0.0,0.73694,0.01455,-0.010723,-0.01072,0.01455,2.122e-10,2.099e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
165.0,0.0,0.721,0.016553,-0.011934,-0.01193,0.01655,-2.084e-11,-1.617e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
170.0,0.0,0.70976,0.018038,-0.012802,-0.0128,0.01804,-1.858e-10,1.918e-11,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
175.0,0.0,0.70306,0.018948,-0.013321,-0.01332,0.01895,-2.133e-10,-7.946e-11,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
180.0,0.0,0.70084,0.019254,-0.013494,-0.01349,0.01925,-2.224e-10,-2.742e-13,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
185.0,0.0,0.70306,0.018948,-0.013321,-0.01332,0.01895,-2.122e-10,-6.225e-11,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
190.0,0.0,0.70976,0.018038,-0.012802,-0.0128,0.01804,-9.407e-11,8.977e-11,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
195.0,0.0,0.721,0.016553,-0.011934,-0.01193,0.01655,-3.962e-10,-1.7e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
200.0,0.0,0.73694,0.01455,-0.010723,-0.01072,0.01455,1.21e-10,3.457e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
205.0,0.0,0.75797,0.012129,-0.0091935,-0.009194,0.01213,-5.935e-10,-6.018e-11,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
210.0,0.0,0.785,0.0094458,-0.007415,-0.007415,0.009446,-6.828e-10,-2.373e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
215.0,0.0,0.82021,0.0067313,-0.0055211,-0.005521,0.006731,-3.867e-10,1.534e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
220.0,0.0,0.86868,0.0043047,-0.0037394,-0.003739,0.004305,-2.2e-10,-1.535e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
225.0,0.0,0.9362,0.0025812,-0.0024165,-0.002417,0.002581,-3.24e-10,2.559e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
230.0,0.0,0.98314,0.0020701,-0.0020352,-0.002035,0.00207,-1.655e-10,4.244e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
235.0,0.0,0.95661,0.0033602,-0.0032144,-0.003214,0.00336,-2.863e-10,-2.978e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
240.0,0.0,0.94257,0.0070915,-0.0066843,-0.006684,0.007092,1.212e-09,1.397e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
245.0,0.0,0.95085,0.013914,-0.01323,-0.01323,0.01391,6.679e-10,2.523e-11,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
250.0,0.0,0.96598,0.024436,-0.023604,-0.0236,0.02444,1.792e-09,-2.278e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
255.0,0.0,0.98084,0.039165,-0.038415,-0.03841,0.03917,1.378e-09,2.012e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
260.0,0.0,0.99232,0.058456,-0.058007,-0.05801,0.05846,2.363e-09,1.251e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
265.0,0.0,0.99883,0.082456,-0.08236,-0.08236,0.08246,2.175e-09,5.776e-10,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
270.0,0.0,0.99957,0.11107,-0.11102,-0.111,0.1111,2.901e-09,-1.372e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
275.0,0.0,0.99423,0.14394,-0.14311,-0.1431,0.1439,7.652e-09,-1.844e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
280.0,0.0,0.98294,0.18045,-0.17737,-0.1774,0.1804,8.452e-09,1.217e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
285.0,0.0,0.96615,0.21974,-0.2123,-0.2123,0.2197,9.447e-09,-3.477e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
290.0,0.0,0.94463,0.26078,-0.24634,-0.2463,0.2608,2.711e-09,-1.973e-09,0.41349,0.0047599,-0.73318,RCTGLPRSM,0.22,0.6091
