 >TARELL  ellipsoidal grain; AX,AY,AZ= 20.0000 20.0000 20.0000
      4224 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
   0.50000   0.50000   0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   3132    2   -3    3 1 1 1
   3133    3   -3    3 1 1 1
   3134    4   -3    3 1 1 1
   3135    5   -3    3 1 1 1
   3136    6   -3    3 1 1 1
   3137    7   -3    3 1 1 1
   3138    8   -3    3 1 1 1
   3139   -9   -2    3 1 1 1
   3140   -8   -2    3 1 1 1
   3141   -7   -2    3 1 1 1
   3142   -6   -2    3 1 1 1
   3143   -5   -2    3 1 1 1
   3144   -4   -2    3 1 1 1
   3145   -3   -2    3 1 1 1
   3146   -2   -2    3 1 1 1
   3147   -1   -2    3 1 1 1
   3148    0   -2    3 1 1 1
   3149    1   -2    3 1 1 1
   3150    2   -2    3 1 1 1
   3151    3   -2    3 1 1 1
   3152    4   -2    3 1 1 1
   3153    5   -2    3 1 1 1
   3154    6   -2    3 1 1 1
   3155    7   -2    3 1 1 1
   3156    8   -2    3 1 1 1
   3157   -9   -1    3 1 1 1
   3158   -8   -1    3 1 1 1
   3159   -7   -1    3 1 1 1
   3160   -6   -1    3 1 1 1
   3161   -5   -1    3 1 1 1
   3162   -4   -1    3 1 1 1
   3163   -3   -1    3 1 1 1
   3164   -2   -1    3 1 1 1
   3165   -1   -1    3 1 1 1
   3166    0   -1    3 1 1 1
   3167    1   -1    3 1 1 1
   3168    2   -1    3 1 1 1
   3169    3   -1    3 1 1 1
   3170    4   -1    3 1 1 1
   3171    5   -1    3 1 1 1
   3172    6   -1    3 1 1 1
   3173    7   -1    3 1 1 1
   3174    8   -1    3 1 1 1
   3175   -9    0    3 1 1 1
   3176   -8    0    3 1 1 1
   3177   -7    0    3 1 1 1
   3178   -6    0    3 1 1 1
   3179   -5    0    3 1 1 1
   3180   -4    0    3 1 1 1
   3181   -3    0    3 1 1 1
   3182   -2    0    3 1 1 1
   3183   -1    0    3 1 1 1
   3184    0    0    3 1 1 1
   3185    1    0    3 1 1 1
   3186    2    0    3 1 1 1
   3187    3    0    3 1 1 1
   3188    4    0    3 1 1 1
   3189    5    0    3 1 1 1
   3190    6    0    3 1 1 1
   3191    7    0    3 1 1 1
   3192    8    0    3 1 1 1
   3193   -9    1    3 1 1 1
   3194   -8    1    3 1 1 1
   3195   -7    1    3 1 1 1
   3196   -6    1    3 1 1 1
   3197   -5    1    3 1 1 1
   3198   -4    1    3 1 1 1
   3199   -3    1    3 1 1 1
   3200   -2    1    3 1 1 1
   3201   -1    1    3 1 1 1
   3202    0    1    3 1 1 1
   3203    1    1    3 1 1 1
   3204    2    1    3 1 1 1
   3205    3    1    3 1 1 1
   3206    4    1    3 1 1 1
   3207    5    1    3 1 1 1
   3208    6    1    3 1 1 1
   3209    7    1    3 1 1 1
   3210    8    1    3 1 1 1
   3211   -9    2    3 1 1 1
   3212   -8    2    3 1 1 1
   3213   -7    2    3 1 1 1
   3214   -6    2    3 1 1 1
   3215   -5    2    3 1 1 1
   3216   -4    2    3 1 1 1
   3217   -3    2    3 1 1 1
   3218   -2    2    3 1 1 1
   3219   -1    2    3 1 1 1
   3220    0    2    3 1 1 1
   3221    1    2    3 1 1 1
   3222    2    2    3 1 1 1
   3223    3    2    3 1 1 1
   3224    4    2    3 1 1 1
   3225    5    2    3 1 1 1
   3226    6    2    3 1 1 1
   3227    7    2    3 1 1 1
   3228    8    2    3 1 1 1
   3229   -9    3    3 1 1 1
   3230   -8    3    3 1 1 1
   3231   -7    3    3 1 1 1
   3232   -6    3    3 1 1 1
   3233   -5    3    3 1 1 1
   3234   -4    3    3 1 1 1
   3235   -3    3    3 1 1 1
   3236   -2    3    3 1 1 1
   3237   -1    3    3 1 1 1
   3238    0    3    3 1 1 1
   3239    1    3    3 1 1 1
   3240    2    3    3 1 1 1
   3241    3    3    3 1 1 1
   3242    4    3    3 1 1 1
   3243    5    3    3 1 1 1
   3244    6    3    3 1 1 1
   3245    7    3    3 1 1 1
   3246    8    3    3 1 1 1
   3247   -8    4    3 1 1 1
   3248   -7    4    3 1 1 1
   3249   -6    4    3 1 1 1
   3250   -5    4    3 1 1 1
   3251   -4    4    3 1 1 1
   3252   -3    4    3 1 1 1
   3253   -2    4    3 1 1 1
   3254   -1    4    3 1 1 1
   3255    0    4    3 1 1 1
   3256    1    4    3 1 1 1
   3257    2    4    3 1 1 1
   3258    3    4    3 1 1 1
   3259    4    4    3 1 1 1
   3260    5    4    3 1 1 1
   3261    6    4    3 1 1 1
   3262    7    4    3 1 1 1
   3263   -8    5    3 1 1 1
   3264   -7    5    3 1 1 1
   3265   -6    5    3 1 1 1
   3266   -5    5    3 1 1 1
   3267   -4    5    3 1 1 1
   3268   -3    5    3 1 1 1
   3269   -2    5    3 1 1 1
   3270   -1    5    3 1 1 1
   3271    0    5    3 1 1 1
   3272    1    5    3 1 1 1
   3273    2    5    3 1 1 1
   3274    3    5    3 1 1 1
   3275    4    5    3 1 1 1
   3276    5    5    3 1 1 1
   3277    6    5    3 1 1 1
   3278    7    5    3 1 1 1
   3279   -7    6    3 1 1 1
   3280   -6    6    3 1 1 1
   3281   -5    6    3 1 1 1
   3282   -4    6    3 1 1 1
   3283   -3    6    3 1 1 1
   3284   -2    6    3 1 1 1
   3285   -1    6    3 1 1 1
   3286    0    6    3 1 1 1
   3287    1    6    3 1 1 1
   3288    2    6    3 1 1 1
   3289    3    6    3 1 1 1
   3290    4    6    3 1 1 1
   3291    5    6    3 1 1 1
   3292    6    6    3 1 1 1
   3293   -6    7    3 1 1 1
   3294   -5    7    3 1 1 1
   3295   -4    7    3 1 1 1
   3296   -3    7    3 1 1 1
   3297   -2    7    3 1 1 1
   3298   -1    7    3 1 1 1
   3299    0    7    3 1 1 1
   3300    1    7    3 1 1 1
   3301    2    7    3 1 1 1
   3302    3    7    3 1 1 1
   3303    4    7    3 1 1 1
   3304    5    7    3 1 1 1
   3305   -4    8    3 1 1 1
   3306   -3    8    3 1 1 1
   3307   -2    8    3 1 1 1
   3308   -1    8    3 1 1 1
   3309    0    8    3 1 1 1
   3310    1    8    3 1 1 1
   3311    2    8    3 1 1 1
   3312    3    8    3 1 1 1
   3313   -3   -9    4 1 1 1
   3314   -2   -9    4 1 1 1
   3315   -1   -9    4 1 1 1
   3316    0   -9    4 1 1 1
   3317    1   -9    4 1 1 1
   3318    2   -9    4 1 1 1
   3319   -5   -8    4 1 1 1
   3320   -4   -8    4 1 1 1
   3321   -3   -8    4 1 1 1
   3322   -2   -8    4 1 1 1
   3323   -1   -8    4 1 1 1
   3324    0   -8    4 1 1 1
   3325    1   -8    4 1 1 1
   3326    2   -8    4 1 1 1
   3327    3   -8    4 1 1 1
   3328    4   -8    4 1 1 1
   3329   -6   -7    4 1 1 1
   3330   -5   -7    4 1 1 1
   3331   -4   -7    4 1 1 1
   3332   -3   -7    4 1 1 1
   3333   -2   -7    4 1 1 1
   3334   -1   -7    4 1 1 1
   3335    0   -7    4 1 1 1
   3336    1   -7    4 1 1 1
   3337    2   -7    4 1 1 1
   3338    3   -7    4 1 1 1
   3339    4   -7    4 1 1 1
   3340    5   -7    4 1 1 1
   3341   -7   -6    4 1 1 1
   3342   -6   -6    4 1 1 1
   3343   -5   -6    4 1 1 1
   3344   -4   -6    4 1 1 1
   3345   -3   -6    4 1 1 1
   3346   -2   -6    4 1 1 1
   3347   -1   -6    4 1 1 1
   3348    0   -6    4 1 1 1
   3349    1   -6    4 1 1 1
   3350    2   -6    4 1 1 1
   3351    3   -6    4 1 1 1
   3352    4   -6    4 1 1 1
   3353    5   -6    4 1 1 1
   3354    6   -6    4 1 1 1
   3355   -8   -5    4 1 1 1
   3356   -7   -5    4 1 1 1
   3357   -6   -5    4 1 1 1
   3358   -5   -5    4 1 1 1
   3359   -4   -5    4 1 1 1
   3360   -3   -5    4 1 1 1
   3361   -2   -5    4 1 1 1
   3362   -1   -5    4 1 1 1
   3363    0   -5    4 1 1 1
   3364    1   -5    4 1 1 1
   3365    2   -5    4 1 1 1
   3366    3   -5    4 1 1 1
   3367    4   -5    4 1 1 1
   3368    5   -5    4 1 1 1
   3369    6   -5    4 1 1 1
   3370    7   -5    4 1 1 1
   3371   -8   -4    4 1 1 1
   3372   -7   -4    4 1 1 1
   3373   -6   -4    4 1 1 1
   3374   -5   -4    4 1 1 1
   3375   -4   -4    4 1 1 1
   3376   -3   -4    4 1 1 1
   3377   -2   -4    4 1 1 1
   3378   -1   -4    4 1 1 1
   3379    0   -4    4 1 1 1
   3380    1   -4    4 1 1 1
   3381    2   -4    4 1 1 1
   3382    3   -4    4 1 1 1
   3383    4   -4    4 1 1 1
   3384    5   -4    4 1 1 1
   3385    6   -4    4 1 1 1
   3386    7   -4    4 1 1 1
   3387   -9   -3    4 1 1 1
   3388   -8   -3    4 1 1 1
   3389   -7   -3    4 1 1 1
   3390   -6   -3    4 1 1 1
   3391   -5   -3    4 1 1 1
   3392   -4   -3    4 1 1 1
   3393   -3   -3    4 1 1 1
   3394   -2   -3    4 1 1 1
   3395   -1   -3    4 1 1 1
   3396    0   -3    4 1 1 1
   3397    1   -3    4 1 1 1
   3398    2   -3    4 1 1 1
   3399    3   -3    4 1 1 1
   3400    4   -3    4 1 1 1
   3401    5   -3    4 1 1 1
   3402    6   -3    4 1 1 1
   3403    7   -3    4 1 1 1
   3404    8   -3    4 1 1 1
   3405   -9   -2    4 1 1 1
   3406   -8   -2    4 1 1 1
   3407   -7   -2    4 1 1 1
   3408   -6   -2    4 1 1 1
   3409   -5   -2    4 1 1 1
   3410   -4   -2    4 1 1 1
   3411   -3   -2    4 1 1 1
   3412   -2   -2    4 1 1 1
   3413   -1   -2    4 1 1 1
   3414    0   -2    4 1 1 1
   3415    1   -2    4 1 1 1
   3416    2   -2    4 1 1 1
   3417    3   -2    4 1 1 1
   3418    4   -2    4 1 1 1
   3419    5   -2    4 1 1 1
   3420    6   -2    4 1 1 1
   3421    7   -2    4 1 1 1
   3422    8   -2    4 1 1 1
   3423   -9   -1    4 1 1 1
   3424   -8   -1    4 1 1 1
   3425   -7   -1    4 1 1 1
   3426   -6   -1    4 1 1 1
   3427   -5   -1    4 1 1 1
   3428   -4   -1    4 1 1 1
   3429   -3   -1    4 1 1 1
   3430   -2   -1    4 1 1 1
   3431   -1   -1    4 1 1 1
   3432    0   -1    4 1 1 1
   3433    1   -1    4 1 1 1
   3434    2   -1    4 1 1 1
   3435    3   -1    4 1 1 1
   3436    4   -1    4 1 1 1
   3437    5   -1    4 1 1 1
   3438    6   -1    4 1 1 1
   3439    7   -1    4 1 1 1
   3440    8   -1    4 1 1 1
   3441   -9    0    4 1 1 1
   3442   -8    0    4 1 1 1
   3443   -7    0    4 1 1 1
   3444   -6    0    4 1 1 1
   3445   -5    0    4 1 1 1
   3446   -4    0    4 1 1 1
   3447   -3    0    4 1 1 1
   3448   -2    0    4 1 1 1
   3449   -1    0    4 1 1 1
   3450    0    0    4 1 1 1
   3451    1    0    4 1 1 1
   3452    2    0    4 1 1 1
   3453    3    0    4 1 1 1
   3454    4    0    4 1 1 1
   3455    5    0    4 1 1 1
   3456    6    0    4 1 1 1
   3457    7    0    4 1 1 1
   3458    8    0    4 1 1 1
   3459   -9    1    4 1 1 1
   3460   -8    1    4 1 1 1
   3461   -7    1    4 1 1 1
   3462   -6    1    4 1 1 1
   3463   -5    1    4 1 1 1
   3464   -4    1    4 1 1 1
   3465   -3    1    4 1 1 1
   3466   -2    1    4 1 1 1
   3467   -1    1    4 1 1 1
   3468    0    1    4 1 1 1
   3469    1    1    4 1 1 1
   3470    2    1    4 1 1 1
   3471    3    1    4 1 1 1
   3472    4    1    4 1 1 1
   3473    5    1    4 1 1 1
   3474    6    1    4 1 1 1
   3475    7    1    4 1 1 1
   3476    8    1    4 1 1 1
   3477   -9    2    4 1 1 1
   3478   -8    2    4 1 1 1
   3479   -7    2    4 1 1 1
   3480   -6    2    4 1 1 1
   3481   -5    2    4 1 1 1
   3482   -4    2    4 1 1 1
   3483   -3    2    4 1 1 1
   3484   -2    2    4 1 1 1
   3485   -1    2    4 1 1 1
   3486    0    2    4 1 1 1
   3487    1    2    4 1 1 1
   3488    2    2    4 1 1 1
   3489    3    2    4 1 1 1
   3490    4    2    4 1 1 1
   3491    5    2    4 1 1 1
   3492    6    2    4 1 1 1
   3493    7    2    4 1 1 1
   3494    8    2    4 1 1 1
   3495   -8    3    4 1 1 1
   3496   -7    3    4 1 1 1
   3497   -6    3    4 1 1 1
   3498   -5    3    4 1 1 1
   3499   -4    3    4 1 1 1
   3500   -3    3    4 1 1 1
   3501   -2    3    4 1 1 1
   3502   -1    3    4 1 1 1
   3503    0    3    4 1 1 1
   3504    1    3    4 1 1 1
   3505    2    3    4 1 1 1
   3506    3    3    4 1 1 1
   3507    4    3    4 1 1 1
   3508    5    3    4 1 1 1
   3509    6    3    4 1 1 1
   3510    7    3    4 1 1 1
   3511   -8    4    4 1 1 1
   3512   -7    4    4 1 1 1
   3513   -6    4    4 1 1 1
   3514   -5    4    4 1 1 1
   3515   -4    4    4 1 1 1
   3516   -3    4    4 1 1 1
   3517   -2    4    4 1 1 1
   3518   -1    4    4 1 1 1
   3519    0    4    4 1 1 1
   3520    1    4    4 1 1 1
   3521    2    4    4 1 1 1
   3522    3    4    4 1 1 1
   3523    4    4    4 1 1 1
   3524    5    4    4 1 1 1
   3525    6    4    4 1 1 1
   3526    7    4    4 1 1 1
   3527   -7    5    4 1 1 1
   3528   -6    5    4 1 1 1
   3529   -5    5    4 1 1 1
   3530   -4    5    4 1 1 1
   3531   -3    5    4 1 1 1
   3532   -2    5    4 1 1 1
   3533   -1    5    4 1 1 1
   3534    0    5    4 1 1 1
   3535    1    5    4 1 1 1
   3536    2    5    4 1 1 1
   3537    3    5    4 1 1 1
   3538    4    5    4 1 1 1
   3539    5    5    4 1 1 1
   3540    6    5    4 1 1 1
   3541   -6    6    4 1 1 1
   3542   -5    6    4 1 1 1
   3543   -4    6    4 1 1 1
   3544   -3    6    4 1 1 1
   3545   -2    6    4 1 1 1
   3546   -1    6    4 1 1 1
   3547    0    6    4 1 1 1
   3548    1    6    4 1 1 1
   3549    2    6    4 1 1 1
   3550    3    6    4 1 1 1
   3551    4    6    4 1 1 1
   3552    5    6    4 1 1 1
   3553   -5    7    4 1 1 1
   3554   -4    7    4 1 1 1
   3555   -3    7    4 1 1 1
   3556   -2    7    4 1 1 1
   3557   -1    7    4 1 1 1
   3558    0    7    4 1 1 1
   3559    1    7    4 1 1 1
   3560    2    7    4 1 1 1
   3561    3    7    4 1 1 1
   3562    4    7    4 1 1 1
   3563   -3    8    4 1 1 1
   3564   -2    8    4 1 1 1
   3565   -1    8    4 1 1 1
   3566    0    8    4 1 1 1
   3567    1    8    4 1 1 1
   3568    2    8    4 1 1 1
   3569   -4   -8    5 1 1 1
   3570   -3   -8    5 1 1 1
   3571   -2   -8    5 1 1 1
   3572   -1   -8    5 1 1 1
   3573    0   -8    5 1 1 1
   3574    1   -8    5 1 1 1
   3575    2   -8    5 1 1 1
   3576    3   -8    5 1 1 1
   3577   -5   -7    5 1 1 1
   3578   -4   -7    5 1 1 1
   3579   -3   -7    5 1 1 1
   3580   -2   -7    5 1 1 1
   3581   -1   -7    5 1 1 1
   3582    0   -7    5 1 1 1
   3583    1   -7    5 1 1 1
   3584    2   -7    5 1 1 1
   3585    3   -7    5 1 1 1
   3586    4   -7    5 1 1 1
   3587   -6   -6    5 1 1 1
   3588   -5   -6    5 1 1 1
   3589   -4   -6    5 1 1 1
   3590   -3   -6    5 1 1 1
   3591   -2   -6    5 1 1 1
   3592   -1   -6    5 1 1 1
   3593    0   -6    5 1 1 1
   3594    1   -6    5 1 1 1
   3595    2   -6    5 1 1 1
   3596    3   -6    5 1 1 1
   3597    4   -6    5 1 1 1
   3598    5   -6    5 1 1 1
   3599   -7   -5    5 1 1 1
   3600   -6   -5    5 1 1 1
   3601   -5   -5    5 1 1 1
   3602   -4   -5    5 1 1 1
   3603   -3   -5    5 1 1 1
   3604   -2   -5    5 1 1 1
   3605   -1   -5    5 1 1 1
   3606    0   -5    5 1 1 1
   3607    1   -5    5 1 1 1
   3608    2   -5    5 1 1 1
   3609    3   -5    5 1 1 1
   3610    4   -5    5 1 1 1
   3611    5   -5    5 1 1 1
   3612    6   -5    5 1 1 1
   3613   -8   -4    5 1 1 1
   3614   -7   -4    5 1 1 1
   3615   -6   -4    5 1 1 1
   3616   -5   -4    5 1 1 1
   3617   -4   -4    5 1 1 1
   3618   -3   -4    5 1 1 1
   3619   -2   -4    5 1 1 1
   3620   -1   -4    5 1 1 1
   3621    0   -4    5 1 1 1
   3622    1   -4    5 1 1 1
   3623    2   -4    5 1 1 1
   3624    3   -4    5 1 1 1
   3625    4   -4    5 1 1 1
   3626    5   -4    5 1 1 1
   3627    6   -4    5 1 1 1
   3628    7   -4    5 1 1 1
   3629   -8   -3    5 1 1 1
   3630   -7   -3    5 1 1 1
   3631   -6   -3    5 1 1 1
   3632   -5   -3    5 1 1 1
   3633   -4   -3    5 1 1 1
   3634   -3   -3    5 1 1 1
   3635   -2   -3    5 1 1 1
   3636   -1   -3    5 1 1 1
   3637    0   -3    5 1 1 1
   3638    1   -3    5 1 1 1
   3639    2   -3    5 1 1 1
   3640    3   -3    5 1 1 1
   3641    4   -3    5 1 1 1
   3642    5   -3    5 1 1 1
   3643    6   -3    5 1 1 1
   3644    7   -3    5 1 1 1
   3645   -8   -2    5 1 1 1
   3646   -7   -2    5 1 1 1
   3647   -6   -2    5 1 1 1
   3648   -5   -2    5 1 1 1
   3649   -4   -2    5 1 1 1
   3650   -3   -2    5 1 1 1
   3651   -2   -2    5 1 1 1
   3652   -1   -2    5 1 1 1
   3653    0   -2    5 1 1 1
   3654    1   -2    5 1 1 1
   3655    2   -2    5 1 1 1
   3656    3   -2    5 1 1 1
   3657    4   -2    5 1 1 1
   3658    5   -2    5 1 1 1
   3659    6   -2    5 1 1 1
   3660    7   -2    5 1 1 1
   3661   -8   -1    5 1 1 1
   3662   -7   -1    5 1 1 1
   3663   -6   -1    5 1 1 1
   3664   -5   -1    5 1 1 1
   3665   -4   -1    5 1 1 1
   3666   -3   -1    5 1 1 1
   3667   -2   -1    5 1 1 1
   3668   -1   -1    5 1 1 1
   3669    0   -1    5 1 1 1
   3670    1   -1    5 1 1 1
   3671    2   -1    5 1 1 1
   3672    3   -1    5 1 1 1
   3673    4   -1    5 1 1 1
   3674    5   -1    5 1 1 1
   3675    6   -1    5 1 1 1
   3676    7   -1    5 1 1 1
   3677   -8    0    5 1 1 1
   3678   -7    0    5 1 1 1
   3679   -6    0    5 1 1 1
   3680   -5    0    5 1 1 1
   3681   -4    0    5 1 1 1
   3682   -3    0    5 1 1 1
   3683   -2    0    5 1 1 1
   3684   -1    0    5 1 1 1
   3685    0    0    5 1 1 1
   3686    1    0    5 1 1 1
   3687    2    0    5 1 1 1
   3688    3    0    5 1 1 1
   3689    4    0    5 1 1 1
   3690    5    0    5 1 1 1
   3691    6    0    5 1 1 1
   3692    7    0    5 1 1 1
   3693   -8    1    5 1 1 1
   3694   -7    1    5 1 1 1
   3695   -6    1    5 1 1 1
   3696   -5    1    5 1 1 1
   3697   -4    1    5 1 1 1
   3698   -3    1    5 1 1 1
   3699   -2    1    5 1 1 1
   3700   -1    1    5 1 1 1
   3701    0    1    5 1 1 1
   3702    1    1    5 1 1 1
   3703    2    1    5 1 1 1
   3704    3    1    5 1 1 1
   3705    4    1    5 1 1 1
   3706    5    1    5 1 1 1
   3707    6    1    5 1 1 1
   3708    7    1    5 1 1 1
   3709   -8    2    5 1 1 1
   3710   -7    2    5 1 1 1
   3711   -6    2    5 1 1 1
   3712   -5    2    5 1 1 1
   3713   -4    2    5 1 1 1
   3714   -3    2    5 1 1 1
   3715   -2    2    5 1 1 1
   3716   -1    2    5 1 1 1
   3717    0    2    5 1 1 1
   3718    1    2    5 1 1 1
   3719    2    2    5 1 1 1
   3720    3    2    5 1 1 1
   3721    4    2    5 1 1 1
   3722    5    2    5 1 1 1
   3723    6    2    5 1 1 1
   3724    7    2    5 1 1 1
   3725   -8    3    5 1 1 1
   3726   -7    3    5 1 1 1
   3727   -6    3    5 1 1 1
   3728   -5    3    5 1 1 1
   3729   -4    3    5 1 1 1
   3730   -3    3    5 1 1 1
   3731   -2    3    5 1 1 1
   3732   -1    3    5 1 1 1
   3733    0    3    5 1 1 1
   3734    1    3    5 1 1 1
   3735    2    3    5 1 1 1
   3736    3    3    5 1 1 1
   3737    4    3    5 1 1 1
   3738    5    3    5 1 1 1
   3739    6    3    5 1 1 1
   3740    7    3    5 1 1 1
   3741   -7    4    5 1 1 1
   3742   -6    4    5 1 1 1
   3743   -5    4    5 1 1 1
   3744   -4    4    5 1 1 1
   3745   -3    4    5 1 1 1
   3746   -2    4    5 1 1 1
   3747   -1    4    5 1 1 1
   3748    0    4    5 1 1 1
   3749    1    4    5 1 1 1
   3750    2    4    5 1 1 1
   3751    3    4    5 1 1 1
   3752    4    4    5 1 1 1
   3753    5    4    5 1 1 1
   3754    6    4    5 1 1 1
   3755   -6    5    5 1 1 1
   3756   -5    5    5 1 1 1
   3757   -4    5    5 1 1 1
   3758   -3    5    5 1 1 1
   3759   -2    5    5 1 1 1
   3760   -1    5    5 1 1 1
   3761    0    5    5 1 1 1
   3762    1    5    5 1 1 1
   3763    2    5    5 1 1 1
   3764    3    5    5 1 1 1
   3765    4    5    5 1 1 1
   3766    5    5    5 1 1 1
   3767   -5    6    5 1 1 1
   3768   -4    6    5 1 1 1
   3769   -3    6    5 1 1 1
   3770   -2    6    5 1 1 1
   3771   -1    6    5 1 1 1
   3772    0    6    5 1 1 1
   3773    1    6    5 1 1 1
   3774    2    6    5 1 1 1
   3775    3    6    5 1 1 1
   3776    4    6    5 1 1 1
   3777   -4    7    5 1 1 1
   3778   -3    7    5 1 1 1
   3779   -2    7    5 1 1 1
   3780   -1    7    5 1 1 1
   3781    0    7    5 1 1 1
   3782    1    7    5 1 1 1
   3783    2    7    5 1 1 1
   3784    3    7    5 1 1 1
   3785   -1   -8    6 1 1 1
   3786    0   -8    6 1 1 1
   3787   -4   -7    6 1 1 1
   3788   -3   -7    6 1 1 1
   3789   -2   -7    6 1 1 1
   3790   -1   -7    6 1 1 1
   3791    0   -7    6 1 1 1
   3792    1   -7    6 1 1 1
   3793    2   -7    6 1 1 1
   3794    3   -7    6 1 1 1
   3795   -5   -6    6 1 1 1
   3796   -4   -6    6 1 1 1
   3797   -3   -6    6 1 1 1
   3798   -2   -6    6 1 1 1
   3799   -1   -6    6 1 1 1
   3800    0   -6    6 1 1 1
   3801    1   -6    6 1 1 1
   3802    2   -6    6 1 1 1
   3803    3   -6    6 1 1 1
   3804    4   -6    6 1 1 1
   3805   -6   -5    6 1 1 1
   3806   -5   -5    6 1 1 1
   3807   -4   -5    6 1 1 1
   3808   -3   -5    6 1 1 1
   3809   -2   -5    6 1 1 1
   3810   -1   -5    6 1 1 1
   3811    0   -5    6 1 1 1
   3812    1   -5    6 1 1 1
   3813    2   -5    6 1 1 1
   3814    3   -5    6 1 1 1
   3815    4   -5    6 1 1 1
   3816    5   -5    6 1 1 1
   3817   -7   -4    6 1 1 1
   3818   -6   -4    6 1 1 1
   3819   -5   -4    6 1 1 1
   3820   -4   -4    6 1 1 1
   3821   -3   -4    6 1 1 1
   3822   -2   -4    6 1 1 1
   3823   -1   -4    6 1 1 1
   3824    0   -4    6 1 1 1
   3825    1   -4    6 1 1 1
   3826    2   -4    6 1 1 1
   3827    3   -4    6 1 1 1
   3828    4   -4    6 1 1 1
   3829    5   -4    6 1 1 1
   3830    6   -4    6 1 1 1
   3831   -7   -3    6 1 1 1
   3832   -6   -3    6 1 1 1
   3833   -5   -3    6 1 1 1
   3834   -4   -3    6 1 1 1
   3835   -3   -3    6 1 1 1
   3836   -2   -3    6 1 1 1
   3837   -1   -3    6 1 1 1
   3838    0   -3    6 1 1 1
   3839    1   -3    6 1 1 1
   3840    2   -3    6 1 1 1
   3841    3   -3    6 1 1 1
   3842    4   -3    6 1 1 1
   3843    5   -3    6 1 1 1
   3844    6   -3    6 1 1 1
   3845   -7   -2    6 1 1 1
   3846   -6   -2    6 1 1 1
   3847   -5   -2    6 1 1 1
   3848   -4   -2    6 1 1 1
   3849   -3   -2    6 1 1 1
   3850   -2   -2    6 1 1 1
   3851   -1   -2    6 1 1 1
   3852    0   -2    6 1 1 1
   3853    1   -2    6 1 1 1
   3854    2   -2    6 1 1 1
   3855    3   -2    6 1 1 1
   3856    4   -2    6 1 1 1
   3857    5   -2    6 1 1 1
   3858    6   -2    6 1 1 1
   3859   -8   -1    6 1 1 1
   3860   -7   -1    6 1 1 1
   3861   -6   -1    6 1 1 1
   3862   -5   -1    6 1 1 1
   3863   -4   -1    6 1 1 1
   3864   -3   -1    6 1 1 1
   3865   -2   -1    6 1 1 1
   3866   -1   -1    6 1 1 1
   3867    0   -1    6 1 1 1
   3868    1   -1    6 1 1 1
   3869    2   -1    6 1 1 1
   3870    3   -1    6 1 1 1
   3871    4   -1    6 1 1 1
   3872    5   -1    6 1 1 1
   3873    6   -1    6 1 1 1
   3874    7   -1    6 1 1 1
   3875   -8    0    6 1 1 1
   3876   -7    0    6 1 1 1
   3877   -6    0    6 1 1 1
   3878   -5    0    6 1 1 1
   3879   -4    0    6 1 1 1
   3880   -3    0    6 1 1 1
   3881   -2    0    6 1 1 1
   3882   -1    0    6 1 1 1
   3883    0    0    6 1 1 1
   3884    1    0    6 1 1 1
   3885    2    0    6 1 1 1
   3886    3    0    6 1 1 1
   3887    4    0    6 1 1 1
   3888    5    0    6 1 1 1
   3889    6    0    6 1 1 1
   3890    7    0    6 1 1 1
   3891   -7    1    6 1 1 1
   3892   -6    1    6 1 1 1
   3893   -5    1    6 1 1 1
   3894   -4    1    6 1 1 1
   3895   -3    1    6 1 1 1
   3896   -2    1    6 1 1 1
   3897   -1    1    6 1 1 1
   3898    0    1    6 1 1 1
   3899    1    1    6 1 1 1
   3900    2    1    6 1 1 1
   3901    3    1    6 1 1 1
   3902    4    1    6 1 1 1
   3903    5    1    6 1 1 1
   3904    6    1    6 1 1 1
   3905   -7    2    6 1 1 1
   3906   -6    2    6 1 1 1
   3907   -5    2    6 1 1 1
   3908   -4    2    6 1 1 1
   3909   -3    2    6 1 1 1
   3910   -2    2    6 1 1 1
   3911   -1    2    6 1 1 1
   3912    0    2    6 1 1 1
   3913    1    2    6 1 1 1
   3914    2    2    6 1 1 1
   3915    3    2    6 1 1 1
   3916    4    2    6 1 1 1
   3917    5    2    6 1 1 1
   3918    6    2    6 1 1 1
   3919   -7    3    6 1 1 1
   3920   -6    3    6 1 1 1
   3921   -5    3    6 1 1 1
   3922   -4    3    6 1 1 1
   3923   -3    3    6 1 1 1
   3924   -2    3    6 1 1 1
   3925   -1    3    6 1 1 1
   3926    0    3    6 1 1 1
   3927    1    3    6 1 1 1
   3928    2    3    6 1 1 1
   3929    3    3    6 1 1 1
   3930    4    3    6 1 1 1
   3931    5    3    6 1 1 1
   3932    6    3    6 1 1 1
   3933   -6    4    6 1 1 1
   3934   -5    4    6 1 1 1
   3935   -4    4    6 1 1 1
   3936   -3    4    6 1 1 1
   3937   -2    4    6 1 1 1
   3938   -1    4    6 1 1 1
   3939    0    4    6 1 1 1
   3940    1    4    6 1 1 1
   3941    2    4    6 1 1 1
   3942    3    4    6 1 1 1
   3943    4    4    6 1 1 1
